txn_id,auth_id,pan,pan_first6,pan_last4,exp_date,card_brand,card_prod,txn_date,txn_time,txn_datetime,amt,curr,bill_amt,bill_curr,txn_type,proc_code,merch_id,merch_name,mcc,merch_city,merch_state,merch_country,merch_zip,term_id,pos_mode,pos_cond,auth_code,resp_code,resp_msg,avs,cvv,acq_id,acq_bin,iss_bin,net_ref,int_fee,net_fee,rrn,trace,batch,settle_date,fraud_flag,3ds,bank_name,data_source,record_created_at
IDBI0000009988,A00009988,453223******3373,453223,3373,0427,VISA,CREDIT,18/12/2025,23:10:58,,2120.98,INR,,,00,000000,M322446,Dara-Sen,5651,Hyderabad,,IN,,T26678,81,00,J678JP,00,Do not honor,N,U,IDBI0001,453223,453223,V420451759,88.77,,R000000009988,009988,9101,19/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.088170
IDBI0000007825,A00007825,453224******0494,453224,0494,0927,VISA,CREDIT,23/12/2025,23:10:57,,5172.28,INR,,,20,000000,M827119,"Nayar, Varghese and Shetty",5814,Hyderabad,,IN,,T78713,81,00,W474RH,00,Do not honor,N,,IDBI0001,453221,453224,V850222738,24.67,,R000000007825,007825,3682,24/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.895764
IDBI0000008561,A00008561,453224******6034,453224,6034,0529,VISA,DEBIT,2025-12-05,23:10:57,,9958.48,INR,,,20,000000,M801435,,,Kolkata,,IN,169994,T55987,81,00,Y309GG,14,Do not honor,U,,IDBI0001,453223,453224,V450586449,,,R000000008561,008561,7210,06/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000009276,A00009276,453223******3444,453223,3444,0328,VISA,DEBIT,25/12/2025,23:10:58,,8613.5,INR,,,01,000000,M172939,Sandal-Pingle,,Pune,,IN,657689,T31084,02,00,X268PA,14,Insufficient funds,,N,IDBI0001,453223,453223,V281589705,,16.1,R000000009276,009276,6567,26/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.020223
IDBI0000009750,A00009750,453224******5047,453224,5047,0626,VISA,DEBIT,2025-12-23,23:10:58,,8056.16,INR,,,20,000000,M115137,Mitter Inc,5541,Hyderabad,,IN,430097,T29565,02,00,W824MJ,91,Do not honor,N,U,IDBI0001,453221,453224,V582401914,,14.75,R000000009750,009750,5327,24/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.067809
IDBI0000007534,A00007534,453224******4764,453224,4764,0530,VISA,CREDIT,15/12/2025,23:10:57,,1029.47,INR,,,01,000000,M284570,Balakrishnan and Sons,5912,Kolkata,,IN,183801,T94959,02,00,L801GZ,14,Do not honor,U,U,IDBI0001,453222,453224,V948417881,29.02,,R000000007534,007534,8551,16/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.870052
IDBI0000008336,A00008336,453223******7693,453223,7693,1030,VISA,DEBIT,10/12/2025,23:10:57,,5917.34,INR,,,20,000000,M661851,"Viswanathan, Om and Sha",5651,Lucknow,,IN,720715,T82851,02,00,Q539ZM,14,Do not honor,U,N,IDBI0001,453222,453223,V569221850,12.74,,R000000008336,008336,3694,11/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000009007,A00009007,453221******4542,453221,4542,0730,VISA,CREDIT,21/12/2025,23:10:57,,9709.7,INR,,,01,000000,M103784,Bath-Chanda,7011,Jaipur,,IN,718029,T52561,02,00,H534SI,51,Do not honor,Y,N,IDBI0001,453221,453221,V579171116,,18.63,R000000009007,009007,4896,22/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.998675
IDBI0000007939,A00007939,453222******7041,453222,7041,0727,VISA,DEBIT,02/01/2026,23:10:57,,9360.47,INR,,,00,000000,M612235,"Rama, Shere and Mukhopadhyay",5661,Bangalore,,IN,738473,T95238,05,00,X220RG,00,Insufficient funds,Y,N,IDBI0001,453223,453222,V356484837,,,R000000007939,007939,5895,03/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.907792
IDBI0000008271,A00008271,239202******5883,239202,5883,0226,VISA,DEBIT,05/12/2025,23:10:57,,7830.82,INR,,,00,000000,M542852,"Kata, Garde and Nath",5942,Kolkata,,IN,,T91952,81,00,H878FA,51,Insufficient funds,,N,IDBI0001,453222,239202,V339494450,93.91,18.45,R000000008271,008271,6777,06/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.936629
IDBI0000009858,A00009858,453224******7200,453224,7200,0430,VISA,CREDIT,21/12/2025,23:10:58,,7683.37,INR,,,01,000000,M310732,"Roy, Khosla and Acharya",,Delhi,,IN,599725,T16905,02,00,E956XU,05,Do not honor,,N,IDBI0001,453224,453224,V671200384,,18.03,R000000009858,009858,8256,22/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.077137
IDBI0000008058,A00008058,453223******8742,453223,8742,1126,VISA,DEBIT,2025-12-14,23:10:57,,4684.92,INR,,,01,000000,M715024,Padmanabhan-Bhasin,,Chennai,,IN,,T66064,02,00,M707HG,51,Insufficient funds,U,,IDBI0001,453223,453223,V319754451,,,R000000008058,008058,8198,15/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000008823,A00008823,453224******8761,453224,8761,0928,VISA,CREDIT,04/01/2026,23:10:57,,9307.98,INR,,,01,000000,M879994,,5812,Hyderabad,,IN,,T85444,02,00,,14,Approved,Y,N,IDBI0001,453223,453224,V566668403,,18.07,R000000008823,008823,9342,05/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.982826
IDBI0000008576,A00008576,453224******0417,453224,0417,1230,VISA,DEBIT,05/12/2025,23:10:57,,2699.65,INR,,,01,000000,M611479,"Bhagat, Chopra and Chokshi",5921,Chennai,,IN,949426,T47895,05,00,I707IR,05,Do not honor,U,N,IDBI0001,453222,453224,V164164736,,,R000000008576,008576,8751,06/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.960367
IDBI0000009932,A00009932,453224******5285,453224,5285,0830,VISA,CREDIT,31/12/2025,23:10:58,,2114.36,INR,,,00,000000,M507637,"Raghavan, Balan and Divan",5912,Bangalore,,IN,892180,T41561,02,00,N624PI,51,Insufficient funds,U,N,IDBI0001,453224,453224,V606016201,98.58,11.59,R000000009932,009932,8410,01/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.083647
IDBI0000007848,A00007848,453221******6545,453221,6545,0926,VISA,CREDIT,22/12/2025,23:10:57,,1929.11,INR,,,20,000000,M990254,"Pall, Wason and Ahluwalia",5999,Bangalore,,IN,152085,T17760,81,00,,14,Insufficient funds,,,IDBI0001,453222,453221,V328704449,23.7,,R000000007848,007848,7402,23/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.897765
IDBI0000008449,A00008449,453224******5532,453224,5532,0628,VISA,CREDIT,06/12/2025,23:10:57,,9364.04,INR,,,01,000000,M858580,Mody-Patel,5311,Ahmedabad,,IN,,T66068,81,00,J875YP,05,Insufficient funds,U,M,IDBI0001,453221,453224,V465351611,,11.26,R000000008449,008449,4074,07/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.953679
IDBI0000007967,A00007967,453223******0499,453223,0499,0530,VISA,DEBIT,12/12/2025,23:10:57,,-2422.13,INR,,,00,000000,M936280,"Bala, Suresh and Gupta",5311,Hyderabad,,IN,262999,T42559,02,00,,91,Approved,N,M,IDBI0001,453223,453223,V303188764,46.44,4.17,R000000007967,007967,8196,13/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.911923
IDBI0000008996,A00008996,453221******1680,453221,1680,1126,VISA,CREDIT,22/12/2025,23:10:57,,956.85,INR,,,00,000000,M360872,Bera PLC,5661,Delhi,,IN,523847,T46730,81,00,W822CQ,91,Approved,N,M,IDBI0001,453221,453221,V299144996,30.92,7.01,R000000008996,008996,3007,23/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000009878,A00009878,453223******9964,453223,9964,1126,VISA,CREDIT,26/12/2025,23:10:58,,5606.95,INR,,,20,000000,M407619,,4121,Delhi,,IN,139132,T34616,02,00,,51,Do not honor,U,U,IDBI0001,453223,453223,V885532949,61.44,,R000000009878,009878,4660,27/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.077137
IDBI0000007551,A00007551,453224******8612,453224,8612,1230,VISA,DEBIT,16/12/2025,23:10:57,,1625.32,INR,,,00,000000,M714820,Andra-Madan,,Kolkata,,IN,650549,T30459,81,00,A379WW,14,Do not honor,N,M,IDBI0001,453224,453224,V646134258,71.15,,R000000007551,007551,3229,17/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.873843
IDBI0000009958,A00009958,453221******2638,453221,2638,0828,VISA,CREDIT,2025-12-07,23:10:58,,946.16,INR,,,20,000000,M339799,Seth-Sawhney,,Kolkata,,IN,759919,T41055,05,00,,51,Approved,,N,IDBI0001,453221,453221,V899262300,,3.43,R000000009958,009958,4548,08/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.085655
IDBI0000009593,A00009593,453222******5956,453222,5956,1226,VISA,CREDIT,2025-12-09,23:10:58,,5212.74,INR,,,20,000000,M515335,,5732,Ahmedabad,,IN,370784,T52008,81,00,R045BG,91,Approved,U,,IDBI0001,453224,453222,V696282802,78.04,4.77,R000000009593,009593,7950,10/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.049750
IDBI0000007803,A00007803,453222******5859,453222,5859,0428,VISA,CREDIT,2025-12-29,23:10:57,,3156.98,INR,,,20,000000,M340616,Pall LLC,5814,Pune,,IN,430280,T50212,81,00,,51,Approved,Y,,IDBI0001,453224,453222,V730077474,69.22,5.57,R000000007803,007803,5524,30/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.894761
IDBI0000009169,A00009169,453221******0028,453221,0028,0428,VISA,DEBIT,09/12/2025,23:10:58,,6587.8,INR,,,00,000000,M244377,Seshadri-Manne,,Hyderabad,,IN,,T95860,81,00,G418SA,05,Do not honor,Y,U,IDBI0001,453221,453221,V393157868,76.49,,R000000009169,009169,5309,10/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.010196
IDBI0000007744,A00007744,453223******0568,453223,0568,0830,VISA,CREDIT,2026-01-01,23:10:57,,4499.37,INR,,,20,000000,M162411,"Dugar, Bhasin and Jhaveri",,Delhi,,IN,892271,T24685,05,00,Q786HH,51,Approved,U,,IDBI0001,453221,453223,V461306874,,,R000000007744,007744,6701,02/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.890303
IDBI0000008667,A00008667,453224******1940,453224,1940,0426,VISA,DEBIT,07/12/2025,23:10:57,,234.33,INR,,,20,000000,M854235,Mammen LLC,5912,Bangalore,,IN,714719,T35455,02,00,H642VV,05,Insufficient funds,,M,IDBI0001,453223,453224,V434974736,,,R000000008667,008667,4870,08/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.971226
IDBI0000008094,A00008094,453221******0717,453221,0717,0128,VISA,CREDIT,2025-12-27,23:10:57,,991.91,INR,,,20,000000,M661094,,5912,Chennai,,IN,981391,T87130,05,00,B025FY,14,Insufficient funds,N,M,IDBI0001,453221,453221,V934555854,25.69,13.78,R000000008094,008094,1478,28/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000008090,A00008090,453224******7651,453224,7651,1028,VISA,CREDIT,07/12/2025,23:10:57,,4335.76,INR,,,01,000000,M304731,Mander-Johal,,Delhi,,IN,682711,T31588,02,00,U312RF,14,Approved,U,,IDBI0001,453222,453224,V715209389,39.76,,R000000008090,008090,8724,08/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000008814,A00008814,453224******8160,453224,8160,1227,VISA,DEBIT,08/12/2025,23:10:57,,6710.46,INR,,,00,000000,M845179,Loke LLC,4121,Jaipur,,IN,185304,T13536,02,00,,91,Insufficient funds,U,M,IDBI0001,453222,453224,V406377099,79.7,6.45,R000000008814,008814,8079,09/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.982243
IDBI0000009895,A00009895,453221******4234,453221,4234,0526,VISA,DEBIT,2026-01-03,23:10:58,,2101.21,INR,,,01,000000,M667578,"Devi, Dar and Subramanian",5732,Pune,,IN,346110,T53364,02,00,,51,Approved,,N,IDBI0001,453224,453221,V631401833,65.52,,R000000009895,009895,3888,04/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.080246
IDBI0000009490,A00009490,453222******0143,453222,0143,0429,VISA,DEBIT,05/12/2025,23:10:58,,6561.6,INR,,,00,000000,M402003,Karan-Shan,5942,Pune,,IN,435923,T12650,05,00,T152FM,00,Insufficient funds,U,M,IDBI0001,453223,453222,V287841692,,2.41,R000000009490,009490,4200,06/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.041192
IDBI0000009914,A00009914,453224******8324,453224,8324,1127,VISA,CREDIT,17/12/2025,23:10:58,,5775.72,INR,,,00,000000,M871414,Goyal and Sons,,Bangalore,,IN,,T18677,81,00,L471SD,00,Approved,Y,N,IDBI0001,453223,453224,V421062133,,15.45,R000000009914,009914,7978,18/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.082049
IDBI0000009248,A00009248,453223******0954,453223,0954,0826,VISA,CREDIT,2025-12-27,23:10:58,,6579.39,INR,,,00,000000,M577359,Bora Group,4121,Lucknow,,IN,842328,T74444,05,00,Z456DJ,91,Insufficient funds,U,N,IDBI0001,453222,453223,V943527901,65.36,,R000000009248,009248,9995,28/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.017037
IDBI0000009006,A00009006,372401******6014,372401,6014,0526,VISA,CREDIT,15/12/2025,23:10:57,,8652.4,INR,,,01,000000,M850095,Prakash-Bhagat,5732,Chennai,,IN,726954,T89460,02,00,B008FP,00,Approved,N,U,IDBI0001,453221,372401,V438701726,,,R000000009006,009006,6647,16/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.998675
IDBI0000009032,A00009032,453223******8276,453223,8276,1127,VISA,DEBIT,15/12/2025,23:10:58,,9984.87,INR,,,00,000000,M202873,,5912,Kolkata,,IN,,T98096,05,00,Q944KP,05,Approved,U,,IDBI0001,453223,453223,V403837836,,9.28,R000000009032,009032,5679,16/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.001087
IDBI0000007627,A00007627,453222******3404,453222,3404,0630,VISA,DEBIT,2025-12-15,23:10:57,,2060.12,INR,,,01,000000,M556523,Narasimhan Group,5814,Hyderabad,,IN,817637,T93071,02,00,,91,Do not honor,Y,U,IDBI0001,453222,453222,V978032190,57.36,7.15,R000000007627,007627,4941,16/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.880115
IDBI0000007506,A00007506,453224******6335,453224,6335,1126,VISA,DEBIT,18/12/2025,23:10:57,,-635.25,INR,,,01,000000,M732599,Hegde-Andra,,Delhi,,IN,,T18504,05,00,Q038KY,00,Do not honor,N,N,IDBI0001,453223,453224,V319060518,36.92,14.41,R000000007506,007506,4620,19/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.870052
IDBI0000008344,A00008344,453223******5531,453223,5531,0829,VISA,CREDIT,23/12/2025,23:10:57,,6112.87,INR,,,01,000000,M372734,Walla-Nagarajan,5732,Hyderabad,,IN,414932,T51741,02,00,W196JI,51,Approved,U,,IDBI0001,453224,453223,V392030735,,,R000000008344,008344,6683,24/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.941135
IDBI0000009552,A00009552,453224******3752,453224,3752,0226,VISA,CREDIT,19/12/2025,23:10:58,,1119.76,INR,,,20,000000,M459510,Dey and Sons,,Delhi,,IN,762596,T45822,81,00,,51,Do not honor,U,U,IDBI0001,453222,453224,V169316634,,19.34,R000000009552,009552,6076,20/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.043963
IDBI0000007957,A00007957,453221******3262,453221,3262,1130,VISA,DEBIT,18/01/2026,23:10:57,,3507.34,INR,,,00,000000,M226847,,5812,Ahmedabad,,IN,201994,T32255,81,00,F276PN,00,Approved,N,,IDBI0001,453221,453221,V550633237,31.63,16.18,R000000007957,007957,3247,24/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.910159
IDBI0000009720,A00009720,453222******0708,453222,0708,0329,VISA,CREDIT,17/12/2025,23:10:58,,9854.76,INR,,,00,000000,M110477,"Balay, Sampath and Chaudry",7011,Ahmedabad,,IN,588808,T61961,02,00,Q943HX,51,Do not honor,,M,IDBI0001,453221,453222,V803024003,,,R000000009720,009720,4143,18/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.065093
IDBI0000008006,A00008006,453224******5608,453224,5608,0630,VISA,CREDIT,26/12/2025,23:10:57,,8127.37,INR,,,01,000000,M544840,Samra and Sons,5541,,,IN,981128,T30308,05,00,B699MH,00,Insufficient funds,,,IDBI0001,453223,453224,V247682532,,,R000000008006,008006,8321,27/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.915444
IDBI0000009782,A00009782,453223******7381,453223,7381,0629,VISA,CREDIT,02/01/2026,23:10:58,,5848.24,INR,,,01,000000,M713916,Subramanian Inc,,,,IN,563704,T91953,81,00,J066NR,14,Do not honor,,N,IDBI0001,453222,453223,V716159796,,17.12,R000000009782,009782,5283,03/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.070377
IDBI0000008963,A00008963,453222******0833,453222,0833,0929,VISA,DEBIT,10/12/2025,23:10:57,,2777.95,INR,,,01,000000,M833494,"Nagi, Buch and Amble",5651,Pune,,IN,,T95344,81,00,H765XJ,51,Do not honor,U,M,IDBI0001,453224,453222,V504323683,,,R000000008963,008963,1450,11/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000008073,A00008073,453222******2672,453222,2672,0329,VISA,CREDIT,09/12/2025,23:10:57,,7357.88,INR,,,00,000000,M785708,Divan LLC,7011,Jaipur,,IN,,T36806,02,00,,05,Approved,U,N,IDBI0001,453224,453222,V545577863,50.24,,R000000008073,008073,9751,10/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.919964
IDBI0000007977,A00007977,453223******7197,453223,7197,0430,VISA,CREDIT,22/12/2025,23:10:57,,6975.42,INR,,,01,000000,M261153,Varghese Inc,5812,Kolkata,,IN,,T33422,81,00,I665WA,14,Do not honor,Y,U,IDBI0001,453222,453223,V559385832,27.58,19.16,R000000007977,007977,5661,23/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.912997
IDBI0000008241,A00008241,453221******3673,453221,3673,0130,VISA,DEBIT,2025-12-14,23:10:57,,1163.98,INR,,,01,000000,M759452,"Nagarajan, Tara and Raju",5942,Bangalore,,IN,,T18432,81,00,Z716ZZ,00,Do not honor,,U,IDBI0001,453221,453221,V341003549,82.01,,R000000008241,008241,7088,15/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.935704
IDBI0000009000,A00009000,453221******7729,453221,7729,0328,VISA,DEBIT,27/12/2025,23:10:57,,1205.41,INR,,,01,000000,M920706,"Deshmukh, Sanghvi and Barman",5541,,,IN,674203,T98712,02,00,W188AP,05,Insufficient funds,,N,IDBI0001,453224,453221,V369424306,73.92,,R000000009000,009000,5097,28/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.991258
IDBI0000008004,A00008004,453221******3809,453221,3809,0629,VISA,DEBIT,13/12/2025,23:10:57,,7558.92,INR,,,20,000000,M489522,,5732,Jaipur,,IN,316814,T60312,81,00,Y346MY,00,Do not honor,U,M,IDBI0001,453221,453221,V293861279,,,R000000008004,008004,4390,14/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.915444
IDBI0000007593,A00007593,453224******2860,453224,2860,0626,VISA,DEBIT,19/12/2025,23:10:57,,742.87,INR,,,20,000000,M422591,"Grover, Sibal and Gade",5814,Ahmedabad,,IN,523191,T35827,81,00,P581ER,14,Do not honor,U,M,IDBI0001,453223,453224,V681291655,,10.7,R000000007593,007593,2912,20/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.873843
IDBI0000007976,A00007976,453223******0686,453223,0686,0930,VISA,CREDIT,29/12/2025,23:10:57,,2373.02,INR,,,20,000000,M402987,Sharaf-Kata,,Mumbai,,IN,782932,T95566,05,00,,51,Insufficient funds,,N,IDBI0001,453223,453223,V298416177,,,R000000007976,007976,3876,30/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.912997
IDBI0000008819,A00008819,453224******3426,453224,3426,1226,VISA,CREDIT,11/12/2025,23:10:57,,5694.77,INR,,,01,000000,M235596,"Bera, Nadig and Venkatesh",5411,Hyderabad,,IN,,T37985,02,00,X135HL,51,Approved,,U,IDBI0001,453224,453224,V295899493,52.34,,R000000008819,008819,8251,12/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.982826
IDBI0000009478,A00009478,453224******4409,453224,4409,1228,VISA,DEBIT,2025-12-23,23:10:58,,6764.06,INR,,,00,000000,M311533,"Sandal, Jani and Randhawa",,Jaipur,,IN,,T33623,81,00,J387KN,05,Do not honor,Y,U,IDBI0001,453222,453224,V215846702,,,R000000009478,009478,2029,24/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.040010
IDBI0000007895,A00007895,453222******8938,453222,8938,0628,VISA,DEBIT,31/12/2025,23:10:57,,5963.96,INR,,,20,000000,M636140,Goyal Group,5732,Pune,,IN,717777,T68303,05,00,T499KJ,51,Insufficient funds,N,,IDBI0001,453223,453222,V896992067,15.78,17.31,R000000007895,007895,7855,01/01/2026,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.903524
IDBI0000009696,A00009696,453223******0100,453223,0100,0127,VISA,CREDIT,2025-12-24,23:10:58,,717.61,INR,,,00,000000,M586475,Kalla-Cherian,5812,Pune,,IN,828387,T40904,81,00,O678WB,51,Approved,N,U,IDBI0001,453224,453223,V635070554,,,R000000009696,009696,8223,25/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.063061
IDBI0000009249,A00009249,453223******4426,453223,4426,1228,VISA,CREDIT,31/12/2025,23:10:58,,3633.17,INR,,,00,000000,M479199,"Sachdeva, Sodhi and Bhavsar",7011,Mumbai,,IN,615354,T93430,02,00,J406BU,91,Do not honor,N,M,IDBI0001,453224,453223,V470626433,,,R000000009249,009249,1499,01/01/2026,,N,IDBI,IDBI_BANK,2026-01-04T23:10:58.017037
IDBI0000007595,A00007595,453223******6091,453223,6091,0328,VISA,DEBIT,07/12/2025,23:10:57,,9911.95,INR,,,01,000000,M444550,,4121,Ahmedabad,,IN,977057,T39135,81,00,O731LI,51,Insufficient funds,U,N,IDBI0001,453224,453223,V515096272,49.08,,R000000007595,007595,2142,08/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.873843
IDBI0000007972,A00007972,453224******5310,453224,5310,0530,VISA,DEBIT,06/12/2025,23:10:57,,3671.24,INR,,,00,000000,M592444,Viswanathan-Gola,5942,Jaipur,,IN,262453,T32703,02,00,J764MQ,00,Do not honor,U,,IDBI0001,453221,453224,V975647003,,4.99,R000000007972,007972,5322,07/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.911923
IDBI0000009307,A00009307,332128******8321,332128,8321,0826,VISA,CREDIT,01/01/2026,23:10:58,,9857.1,INR,,,01,000000,M230938,,5814,Chennai,,IN,,T20729,81,00,K647MQ,00,Insufficient funds,N,N,IDBI0001,453224,332128,V967357140,,10.32,R000000009307,009307,5100,02/01/2026,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.022245
IDBI0000008886,A00008886,453223******8488,453223,8488,0730,VISA,DEBIT,10/12/2025,23:10:57,,7874.54,INR,,,01,000000,M831665,Luthra-Vyas,5411,Delhi,,IN,918662,T27258,81,00,I531RW,14,Do not honor,,U,IDBI0001,453223,453223,V830583616,,14.72,R000000008886,008886,8505,11/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.988444
IDBI0000007578,A00007578,453224******1833,453224,1833,0729,VISA,DEBIT,22/12/2025,23:10:57,,7909.92,INR,,,20,000000,M404978,Shah-Raja,5912,Ahmedabad,,IN,316492,T70604,05,00,D617LD,51,Approved,U,,IDBI0001,453222,453224,V487812867,,3.83,R000000007578,007578,3532,23/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:57.873843
IDBI0000008414,A00008414,453224******2290,453224,2290,1029,VISA,DEBIT,05/01/2026,23:10:57,,4069.41,INR,,,00,000000,M418504,Kulkarni-Pant,5411,Pune,,IN,,T97801,05,00,,14,Insufficient funds,U,M,IDBI0001,453224,453224,V929675918,,,R000000008414,008414,2296,15/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.950938
IDBI0000009427,A00009427,453222******8365,453222,8365,0127,VISA,CREDIT,10/12/2025,23:10:58,,6306.75,INR,,,20,000000,M963212,Narayan Group,5814,Kolkata,,IN,651137,T37073,05,00,V278NE,00,Approved,U,U,IDBI0001,453221,453222,V226335881,44.0,,R000000009427,009427,6602,11/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:58.033308
IDBI0000009367,A00009367,453221******3571,453221,3571,0830,VISA,DEBIT,2025-12-29,23:10:58,,1279.73,INR,,,00,000000,M369592,Pall-Ganesh,4121,Hyderabad,,IN,504091,T58680,02,00,M970ZV,05,Approved,U,,IDBI0001,453224,453221,V624941077,,5.98,R000000009367,009367,8975,30/12/2025,,Y,IDBI,IDBI_BANK,2026-01-04T23:10:58.025471
IDBI0000008406,A00008406,453223******2570,453223,2570,0130,VISA,DEBIT,14/12/2025,23:10:57,,7261.42,INR,,,00,000000,M411305,Bajaj-Zachariah,5814,Bangalore,,IN,192916,T34127,02,00,A829NG,00,Do not honor,U,U,IDBI0001,453224,453223,V658349680,39.1,13.87,R000000008406,008406,8838,15/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.949783
IDBI0000008650,A00008650,453221******8028,453221,8028,1229,VISA,CREDIT,2025-12-07,23:10:57,,8529.99,INR,,,00,000000,M116433,Gara-Naik,7011,,,IN,857606,T16210,05,00,C322JO,00,Do not honor,Y,M,IDBI0001,453222,453221,V862991778,42.8,11.88,R000000008650,008650,5341,08/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.969520
IDBI0000007801,A00007801,453224******5907,453224,5907,0530,VISA,DEBIT,2025-12-19,23:10:57,,4976.24,INR,,,00,000000,M969686,Puri Group,5411,Mumbai,,IN,540948,T55346,05,00,A902VG,91,Approved,Y,N,IDBI0001,453224,453224,V905601687,,2.3,R000000007801,007801,1763,20/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.894761
IDBI0000008283,A00008283,453221******1352,453221,1352,0826,VISA,CREDIT,16/01/2026,23:10:57,,5684.91,INR,,,01,000000,M737482,"Koshy, Bhatti and Divan",5651,Hyderabad,,IN,130074,T13640,81,00,Y467FF,91,Do not honor,N,N,IDBI0001,453222,453221,V950507485,36.1,,R000000008283,008283,7476,24/12/2025,,N,IDBI,IDBI_BANK,2026-01-04T23:10:57.940619
IDBI0000007985,A00007985,453222******9764,453222,9764,0527,VISA,DEBIT,27/12/2025,23:10:57,,6942.86,INR,,,20,000000,M558664,Patla Group,,Delhi,,IN,558445,T47630,02,00,D488UB,00,Do not honor,U,,IDBI0001,453223,453222,V563775867,,,R000000007985,007985,6665,28/12/2025,,,IDBI,IDBI_BANK,2026-01-04T23:10:57.912997
