txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
CITI0000000050,AUTH00000050,453246******6999,453246,6999,01/30,AMEX,PREPAID,2025-11-17,04:30:29,2025-11-17T04:30:29.678860,13518.15,INR,15786.7,,20.0,PURCHASE,90000.0,CITI374696,"Lad, Hora and Sethi",5912.0,,Hyderabad,Arunachal Pradesh,SGP,251244.0,"H.No. 32, Brar",TRM12151,10.0,2.0,N,A605UY,0,,2025-11-17,N,,N,CITI0001,453243.0,453246,VISA358909135,181.51,14.74,17.42,REF000000000050,50.0,B5479,2025-11-19,,,A,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.678860
CITI0000000015,AUTH00000051,548235******8805,548235,8805,04/27,VISA,DEBIT,2025-12-21,04:30:29,2025-12-21T04:30:29.678860,14929.15,INR,,,9.0,,0.0,CITI699740,,5912.0,,Hyderabad,Haryana,SGP,,"H.No. 002, Kapadia Ganj",TRM52919,7.0,1.0,Y,A594WE,77,,2025-12-21,,,N,CITI0001,453243.0,548235,VISA445831098,134.4,24.7,28.93,REF000000000051,51.0,,2025-12-24,79.0,LOW,Y,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.678860
CITI0000000052,AUTH00000052,453243******8535,453243,8535,11/30,VISA,PREPAID,2025-12-31,04:30:29,2025-12-31T04:30:29.678860,8961.12,INR,2003.71,,21.0,,10000.0,CITI387868,,5651.0,,,,IND,941619.0,,TRM76584,81.0,0.0,N,A061QB,0,,2025-12-31,S,S,Y,CITI0001,453241.0,453243,VISA409189617,,10.26,25.34,REF000000000052,52.0,B8525,2026-01-02,,,U,,CITI,CITI_BANK,2026-01-05T04:30:29.678860
CITI0000000053,AUTH00000053,453243******2443,453243,2443,04/20,MASTERCARD,DEBIT,2025-12-12,04:30:29,2025-12-12T04:30:29.678860,8774.0,INR,6973.38,,20.0,,90000.0,CITI350156,Pingle Group,5541.0,,Indore,Maharashtra,GBR,,,TRM23667,7.0,0.0,N,A868PQ,0,,2025-12-12,,U,N,CITI0001,453243.0,453243,VISA349002451,42.49,40.66,,REF000000000053,53.0,B8101,2025-12-15,,,,,CITI,CITI_BANK,2026-01-05T04:30:29.678860
CITI0000000054,AUTH00000054,453245******0271,453245,271,11/32,VISA,DEBIT,2025-12-22,04:30:29,2025-12-22T04:30:29.678860,16951.35,INR,14852.87,USD,0.0,CASH_WITHDRAWAL,20000.0,,Pai-Dada,5921.0,,Delhi,,SGP,779908.0,,TRM28358,90.0,8.0,Y,A483EC,0,,2025-12-22,S,U,,CITI0001,453242.0,453245,VISA551392399,34.95,,,REF000000000054,54.0,B4398,2025-12-24,60.0,LOW,Y,,CITI,CITI_BANK,2026-01-05T04:30:29.678860
CITI0000000055,AUTH00000055,453242******1839,453242,1839,01/29,MASTERCARD,PREPAID,2025-12-04,04:30:29,2025-12-04T04:30:29.678860,24736.17,SGD,13297.88,EUR,21.0,VOID,90000.0,CITI855948,Loke LLC,4900.0,,Kochi,,ARE,,,TRM53316,81.0,1.0,N,,0,,2025-12-04,,S,,CITI0001,453242.0,453242,VISA716008643,127.67,9.62,12.13,REF000000000055,55.0,,2025-12-07,,LOW,Y,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.678860
CITI0000000056,AUTH00000056,453242******0902,453242,902,09/28,VISA,DEBIT,2025-12-10,04:30:29,2025-12-10T04:30:29.678860,7596.73,INR,8429.0,USD,1.0,PURCHASE,20000.0,CITI503738,"Chaudry, Madan and Mohanty",,,Ahmedabad,,SGP,,,TRM51836,90.0,0.0,Y,A993NC,0,,2025-12-10,E,N,N,CITI0001,453242.0,453242,VISA448754054,93.09,45.7,24.5,REF000000000056,56.0,B9820,2025-12-12,,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.680038
CITI0000000057,AUTH00000057,453243******8934,453243,8934,04/32,AMEX,CREDIT,2025-11-30,04:30:29,2025-11-30T04:30:29.680038,273.76,INR,,EUR,1.0,REFUND,0.0,CITI830628,"Saxena, Vig and Badal",,,Bhopal,Punjab,IND,912701.0,,TRM11253,10.0,8.0,N,A416HV,0,,2025-11-30,R,,Y,CITI0001,453246.0,453243,VISA123240966,,10.31,2.75,REF000000000057,57.0,B9985,2025-12-03,,,Y,,CITI,CITI_BANK,2026-01-05T04:30:29.680038
CITI0000000058,AUTH00000058,453244******9490,453244,9490,10/28,VISA,DEBIT,2025-12-24,04:30:29,2025-12-24T04:30:29.680038,2019.07,INR,,,20.0,REFUND,20000.0,CITI381874,Mandal Group,5814.0,,Bhopal,Tripura,USA,247382.0,,TRM16525,5.0,6.0,Y,,0,,2025-12-24,R,,Y,CITI0001,453242.0,453244,VISA244582782,93.25,21.08,,REF000000000058,58.0,B7089,2025-12-25,,,,,CITI,CITI_BANK,2026-01-05T04:30:29.680038
CITI0000000059,AUTH00000059,453241******2710,453241,2710,12/23,AMEX,DEBIT,2025-11-08,04:30:29,2025-11-08T04:30:29.680038,80.65,INR,14438.59,,1.0,PURCHASE,20000.0,CITI956015,,,,Jaipur,,USA,,,TRM75034,81.0,1.0,N,A765GP,0,,2025-11-08,,S,Y,CITI0001,453241.0,453241,VISA267704759,137.0,,19.0,REF000000000059,59.0,B9190,2025-11-10,,HIGH,Y,,CITI,CITI_BANK,2026-01-05T04:30:29.680038
CITI0000000060,AUTH00000060,453245******4685,453245,4685,09/32,MASTERCARD,PREPAID,2025-11-11,04:30:29,2025-11-11T04:30:29.680038,24909.46,INR,16073.36,,1.0,,90000.0,CITI585111,,5661.0,,Kochi,,GBR,861242.0,,TRM70327,5.0,8.0,Y,,0,,2025-11-11,N,U,N,CITI0001,453244.0,453245,VISA619199422,,,,REF000000000060,60.0,,2025-11-13,,LOW,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.680038
CITI0000000061,AUTH00000061,891957******4635,891957,4635,01/30,VISA,DEBIT,2025-12-12,04:30:29,2025-12-12T04:30:29.680038,3492.67,AED,4761.47,,21.0,PURCHASE,90000.0,CITI609992,"Warrior, Cherian and Mangat",4900.0,,Nagpur,,IND,794003.0,"194
Suri Chowk",TRM23109,81.0,1.0,N,A591SB,0,,2025-12-12,,N,Y,CITI0001,453241.0,891957,VISA981647333,,26.77,8.8,REF000000000061,61.0,,2025-12-15,,,A,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.680038
CITI0000000062,AUTH00000062,323486******1285,323486,1285,01/26,AMEX,DEBIT,2025-12-17,04:30:29,2025-12-17T04:30:29.680038,6269.91,INR,,,9.0,PURCHASE,90000.0,CITI462368,,,,Indore,,IND,,,TRM77779,2.0,6.0,N,A091OI,0,,2025-12-17,A,S,,CITI0001,453242.0,323486,VISA814697695,171.85,,,REF000000000062,62.0,B5548,2025-12-20,,,U,,CITI,CITI_BANK,2026-01-05T04:30:29.680038
CITI0000000063,AUTH00000063,453242******1525,453242,1525,10/28,DISCOVER,PREPAID,2025-12-01,04:30:29,2025-12-01T04:30:29.680038,6430.85,INR,,EUR,20.0,PREAUTH,20000.0,CITI978884,Handa-Sampath,5541.0,,,Sikkim,ARE,,"H.No. 153, Chhabra Ganj",TRM72292,2.0,6.0,Y,A064LI,0,,2025-12-01,U,N,Y,CITI0001,453242.0,453242,VISA835423920,164.95,13.62,24.34,REF000000000063,63.0,B4175,2025-12-02,89.0,HIGH,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.681191
CITI0000000064,AUTH00000064,453246******9030,453246,9030,12/30,AMEX,PREPAID,2026-01-04,04:30:29,2026-01-04T04:30:29.681191,12808.3,INR,,EUR,20.0,PURCHASE,10000.0,CITI778950,"Mangat, Goel and Sagar",,,Ahmedabad,,SGP,176882.0,,TRM55843,81.0,6.0,N,A142WA,54,,2026-01-04,Y,N,Y,CITI0001,453241.0,453246,VISA812708017,20.31,,10.82,REF000000000064,64.0,B6031,2026-01-05,,LOW,,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.681191
CITI0000000065,AUTH00000065,453243******9884,453243,9884,06/28,DISCOVER,DEBIT,2025-11-29,04:30:29,2025-11-29T04:30:29.681191,7593.1,INR,17663.58,,21.0,PREAUTH,0.0,CITI194992,Char-Brahmbhatt,6011.0,,Kolkata,Himachal Pradesh,SGP,400603.0,,TRM82507,10.0,2.0,Y,A844UK,0,,2025-11-29,E,N,N,CITI0001,453244.0,453243,VISA361751609,194.43,,14.86,REF000000000065,65.0,B7445,2025-12-01,,LOW,,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.681191
CITI0000000066,AUTH00000066,453244******2907,453244,2907,02/31,AMEX,DEBIT,2025-12-19,04:30:29,2025-12-19T04:30:29.681191,13376.08,INR,14016.29,,0.0,CASH_WITHDRAWAL,90000.0,CITI744362,,5999.0,,Nagpur,Tripura,GBR,557661.0,,TRM63850,5.0,2.0,Y,A410VM,0,,2025-12-19,A,,N,CITI0001,453245.0,453244,VISA498343906,,,24.75,REF000000000066,66.0,B5512,2025-12-21,,MEDIUM,N,,CITI,CITI_BANK,2026-01-05T04:30:29.681191
CITI0000000067,AUTH00000067,453241******8644,453241,8644,07/30,AMEX,CREDIT,2025-11-26,04:30:29,2025-11-26T04:30:29.681191,4069.2,INR,,,21.0,VOID,10000.0,CITI867032,,,,Lucknow,,SGP,796703.0,"H.No. 76, Mannan Street",TRM23959,7.0,0.0,N,A973XG,0,,2025-11-26,Y,N,N,CITI0001,453245.0,453241,VISA468335990,93.68,,3.75,REF000000000067,67.0,B1368,2025-11-29,45.0,MEDIUM,A,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI0000000068CITI0000000068,AUTH00000068,999999******9999,999999,9999,02/30,AMEX,UNKNOWN,2026-04-22,04:30:29,2026-04-22T04:30:29.681847,18135.83,,,,1.0,VOID,10000.0,CITI314123,Sem-Krishnan,5999.0,,Nagpur,,IND,486744.0,"27/423
Uppal Path",TRM69629,5.0,6.0,N,A283NW,87,,2026-04-22,P,S,,CITI0001,453246.0,999999,VISA220818148,456.63,35.99,28.84,REF000000000068,68.0,B8937,2026-04-23,,LOW,,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI0000000069,AUTH00000069,453246******8310,453246,8310,11/31,MASTERCARD,PREPAID,2026-01-02,04:30:29,2026-01-02T04:30:29.681847,16176.1,INR,,,9.0,REFUND,10000.0,CITI490430,"Varty, Bobal and Karan",5812.0,,Hyderabad,Nagaland,ARE,,"905
Butala Marg",TRM80341,90.0,8.0,Y,A061BD,0,,2026-01-02,E,M,N,CITI0001,453244.0,453246,VISA973397115,122.27,,,REF000000000069,69.0,B4396,2026-01-03,,HIGH,U,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.681847
,AUTH00000070,999999******9999,999999,9999,07/30,VISA,DEBIT,2025-12-20,04:30:29,2025-12-20T04:30:29.681847,0.0,Rs.,13440.96,,99.0,VOID,20000.0,CITI689755,Chacko Inc,5691.0,,Nagpur,Gujarat,ARE,678762.0,,TRM14795,2.0,1.0,Y,A134MH,82,,2025-12-20,R,U,N,CITI0001,453242.0,999999,VISA659764930,24.29,18.73,1.35,REF000000000070,70.0,B8100,2025-12-23,80.0,,A,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
,AUTH00000071,3362181,336218,2181,08/24,VISA,CREDIT,2025-12-16,04:30:29,2025-12-16T04:30:29.681847,9229.42,INR,,,9.0,CASH_WITHDRAWAL,90000.0,,,5691.0,,Bhopal,Chhattisgarh,SGP,235277.0,"42/831
Choudhury",TRM15810,5.0,1.0,N,A503TZ,0,,2025-12-16,A,U,N,CITI0001,453245.0,336218,VISA746037343,,,,REF000000000071,71.0,B8734,2025-12-17,,MEDIUM,A,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI0000000072,AUTH00000072,453242******4014,453242,4014,04/26,MASTERCARD,CREDIT,2025-11-24,04:30:29,2025-11-24T04:30:29.681847,-550.78,INR,,EUR,9.0,PREAUTH,10000.0,CITI848885,Thaman-Basak,,,Lucknow,,SGP,,"47/895
Pall Ganj",TRM11063,2.0,0.0,Y,,91,,2025-11-24,Y,,Y,CITI0001,453242.0,453242,VISA441718208,186.17,47.61,,REF000000000072,72.0,B3334,2025-11-25,,,,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI0000000073,AUTH00000073,453242******6073,453242,6073,08/28,DISCOVER,CREDIT,2025-12-29,04:30:29,2025-12-29T04:30:29.681847,13588.78,INR,22676.19,,9.0,PREAUTH,10000.0,CITI744376,Bassi Ltd,,,Delhi,Karnataka,IND,784004.0,"896, Gade Chowk",TRM87770,10.0,8.0,N,,0,,2025-12-29,,U,N,CITI0001,453246.0,453242,VISA345676474,,,26.6,REF000000000073,73.0,,2026-01-01,96.0,LOW,A,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI0000000047,AUTH00000074,000000******0000,0,0,03/99,AMEX,CREDIT,2025-12-31,043029,,14388.23,INR,,,1.0,CASH_WITHDRAWAL,20000.0,CITI426365,"Palan, Goda and Vasa",5921.0,,Lucknow,West Bengal,SGP,123.0,,TRM45605,2.0,6.0,YES,A840BM,0,,2025-12-31,Y,M,0,CITI0001,453244.0,0,VISA346208802,46.97,,14.65,REF000000000074,74.0,B3849,2026-01-02,,,U,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI,AUTH00000075,453242******1425,453242,1425,11/27,DISCOVER,CREDIT,21/11/2025,04:30:29,2025-11-21T04:30:29.681847,13091.69,SGD,,,,REFUND,10000.0,CITI428022,,5311.0,,Mumbai,Odisha,SGP,123.0,,TRM76534,5.0,1.0,N,ERROR,82,,2025-11-21,N,,Y,CITI0001,453246.0,453242,VISA797621018,,,21.21,REF000000000075,75.0,B8342,2025-11-22,87.0,,A,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI0000000076,AUTH00000076,453246******1328,453246,1328,09/20,DISCOVER,CREDIT,2025-12-13,04:30:29,2025-12-13T04:30:29.681847,2891.11,INR,8828.98,,9.0,REFUND,90000.0,CITI837703,,4121.0,,Delhi,Assam,USA,307956.0,"84/528
Chaudhry Path",TRM11359,2.0,2.0,Y,A840QV,0,,2025-12-13,N,,N,CITI0001,453242.0,453246,VISA745292872,,28.52,26.22,REF000000000076,76.0,B9679,2025-12-14,,,A,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI,,468540******8471,468540,8471,10/29,,CREDIT,2025-12-14,04:30:29,1970-01-01T00:00:00,3950.11,INR,18495.61,,20.0,REFUND,20000.0,CITI835840,Issac-Dugar,,,,99,SGP,,,TRM60026,2.0,2.0,N,,75,,2025-12-14,N,N,Y,CITI0001,,468540,VISA378275478,177.68,,23.57,REF000000000077,77.0,B8024,2025-12-17,,LOW,,,CITI,CITI_BANK,2026-01-05T04:30:29.681847
,AUTH00000078,9253855,925385,3855,03/26,DISCOVER,PREPAID,2025-12-15,04:30:29,2025-12-15T04:30:29.681847,4077.23,INR,,EUR,1.0,REFUND,20000.0,CITI990229,Gill Ltd,5912.0,,Bangalore,Assam,USA,570967.0,,TRM77590,2.0,1.0,Y,A766II,87,,2025-12-15,Y,M,N,CITI0001,453243.0,925385,VISA266542217,0.0,,10.74,REF000000000078,78.0,,2025-12-17,2.0,LOW,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.681847
CITI0000000079,AUTH00000079,891893******3451,891893,3451,12/27,AMEX,DEBIT,2025-11-16,04:30:29,2025-11-16T04:30:29.681847,16404.39,INR,,,0.0,VOID,20000.0,CITI673049,Pradhan-Purohit,6011.0,,Bangalore,,USA,683072.0,"H.No. 352
Lala Zila",TRM33147,5.0,0.0,N,A105YU,54,,2025-11-16,,,N,CITI0001,453245.0,891893,VISA654878682,111.16,13.6,,REF000000000079,79.0,B4552,2025-11-17,,,N,,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000080,AUTH00000080,453246******2788,453246,2788,09/27,MASTERCARD,DEBIT,2025-12-05,04:30:29,2025-12-05T04:30:29.684002,6818.75,INR,19989.6,,1.0,CASH_WITHDRAWAL,90000.0,CITI486630,,5661.0,,Delhi,,IND,981621.0,,TRM86207,81.0,8.0,Y,A939HM,0,,2025-12-05,U,N,N,CITI0001,453245.0,453246,VISA859895526,,8.48,25.53,REF000000000080,80.0,B2993,2025-12-07,2.0,MEDIUM,N,,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000018,AUTH00000081,999999******9999,999999,9999,02/26,MASTERCARD,DEBIT,2025-11-30,04:30:29,2025-11-30T04:30:29.684002,2513.09,INR,,,9.0,,20000.0,,"Mann, Majumdar and Reddy",5942.0,,Lucknow,Chhattisgarh,GBR,714111.0,"24/088, Lala Circle",TRM77796,7.0,6.0,Y,,0,,2025-11-30,Y,N,Y,CITI0001,453246.0,999999,VISA492464441,198.15,10.34,12.71,REF000000000081,81.0,,2025-12-03,38.0,,U,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000082,AUTH00000082,453245******6676,453245,6676,11/22,AMEX,PREPAID,2025-12-10,04:30:29,2025-12-10T04:30:29.684002,22241.96,INR,,,21.0,,90000.0,,Koshy Group,,,Ahmedabad,Mizoram,GBR,,,TRM34753,7.0,1.0,Y,A824TB,0,,2025-12-10,Y,N,Y,CITI0001,453243.0,453245,VISA928848249,52.48,14.65,,REF000000000082,82.0,B6280,2025-12-13,,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000083,AUTH00000083,453245******1507,453245,1507,11/29,AMEX,DEBIT,2025-12-22,04:30:29,2025-12-22T04:30:29.684002,15226.69,INR,,,1.0,REFUND,20000.0,CITI337994,"Rajagopalan, Chanda and Pai",5311.0,,Pune,Andhra Pradesh,IND,582915.0,"717
Khurana Road",TRM76221,2.0,8.0,N,A802DZ,62,,2025-12-22,,P,N,CITI0001,453244.0,453245,VISA418937892,,37.24,,REF000000000083,83.0,B1455,2025-12-23,,,,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000084,AUTH00000084,453242******3110,453242,3110,11/30,MASTERCARD,CREDIT,2025-11-12,04:30:29,2025-11-12T04:30:29.684002,735.0,INR,15122.69,USD,21.0,CASH_WITHDRAWAL,0.0,CITI303935,Pant PLC,5499.0,,Chandigarh,,SGP,122771.0,,TRM41069,90.0,2.0,N,A258CE,0,,2025-11-12,N,N,N,CITI0001,453241.0,453242,VISA916874516,,,27.15,REF000000000084,84.0,B9658,2025-11-15,,,,,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000085,AUTH00000085,453244******1792,453244,1792,02/32,MASTERCARD,CREDIT,2025-12-28,04:30:29,2025-12-28T04:30:29.684002,693.28,INR,7329.72,EUR,0.0,,0.0,CITI922126,,5921.0,,Kolkata,Andhra Pradesh,ARE,,,TRM74471,7.0,0.0,N,,0,,2025-12-28,U,,N,CITI0001,453243.0,453244,VISA913442676,,36.31,7.13,REF000000000085,85.0,B2103,2025-12-29,19.0,,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000086,AUTH00000086,453245******8019,453245,8019,04/30,AMEX,DEBIT,2025-11-26,04:30:29,2025-11-26T04:30:29.684002,4652.37,INR,7466.47,USD,9.0,,0.0,CITI692299,Aurora Group,7523.0,,Kochi,Gujarat,SGP,,"03
Kannan Nagar",TRM83061,10.0,8.0,Y,A262IZ,0,,2025-11-26,P,,N,CITI0001,453242.0,453245,VISA126836197,189.22,6.3,6.8,REF000000000086,86.0,B7136,2025-11-28,85.0,,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000087CITI0000000087,AUTH00000087,453247******7740,453247,7740,10/30,DISCOVER,DEBIT,2025-11-15,12:00:61,2025-11-15T04:30:29.684002,0.0,INR,,EUR,21.0,,90000.0,CITI792778,,5311.0,,Bangalore,Nagaland,SGP,,"H.No. 90
Mitra Nagar",TRM23358,2.0,8.0,N,A003KZ,0,,2025-11-15,R,S,Y,CITI0001,453244.0,453247,VISA358828293,174.44,,18.95,REF000000000087,87.0,,2025-11-16,,LOW,N,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000088,AUTH00000088,885729******1146,885729,1146,01/32,AMEX,CREDIT,2025-11-12,04:30:29,2025-11-12T04:30:29.684002,2778.38,INR,23832.86,,0.0,PURCHASE,20000.0,CITI851111,Tara-Deshpande,,,Indore,,IND,504994.0,"52/05
Pradhan",TRM76063,81.0,1.0,Y,A836RQ,0,,2025-11-12,E,P,Y,CITI0001,453246.0,885729,VISA919538502,98.72,,28.54,REF000000000088,88.0,B3658,2025-11-14,53.0,HIGH,,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
89,AUTH00000089,000000******0000,0,0,12/26,VISA,DEBIT,2025-12-30,04:30:29,2025-12-30T04:30:29.684002,14023.94,INR,22359.36,,9.0,CASH_WITHDRAWAL,90000.0,CITI244382,Vala LLC,5812.0,,Chandigarh,,SGP,317277.0,"H.No. 664
Mitter",TRM99926,81.0,8.0,Y,A708LX,59,,2025-12-30,,M,N,CITI0001,453241.0,0,VISA987157214,42.44,39.62,2.53,REF000000000089,89.0,B2730,2026-01-02,,,A,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000090,AUTH00000090,453246******9836,453246,9836,04/23,DISCOVER,CREDIT,2025-11-21,04:30:29,2025-11-21T04:30:29.684002,141.63,INR,13086.22,,21.0,,0.0,CITI142633,Krishna and Sons,5411.0,,Kochi,Goa,ARE,209291.0,,TRM49727,10.0,2.0,Y,,0,,2025-11-21,,N,Y,CITI0001,453242.0,453246,VISA912257412,,,9.08,REF000000000090,90.0,B5400,2025-11-24,,LOW,,,CITI,CITI_BANK,2026-01-05T04:30:29.684002
,AUTH00000091,000000******0000,0,0,04/32,DISCOVER,CREDIT,28-12-2025,04:30:29,2025-12-28T04:30:29.684002,3617.02,INR,6919.47,INR,1.0,REFUND,0.0,CITI599601,,5691.0,,,99,SGP,,,TRM90730,81.0,0.0,Y,A028OT,0,,2025-12-28,,N,N,CITI0001,453241.0,0,VISA943515174,78.71,7.01,1.73,REF000000000091,91.0,B3708,2025-12-31,,LOW,N,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000092,AUTH00000092,453244******8619,453244,8619,03/31,AMEX,PREPAID,1999-12-31,23:59:59,1999-12-31T23:59:59,2855.51,INR,,,20.0,PURCHASE,0.0,CITI622488,Nagy-Ramaswamy,,,Delhi,Kerala,ARE,888939.0,"452
Dugal Nagar",TRM77765,10.0,8.0,Y,A877RV,0,,1999-12-31,,S,Y,CITI0001,453246.0,453244,VISA490403650,166.27,,27.59,REF000000000092,92.0,,2000-01-03,,,A,,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000093,AUTH00000093,690027******6356,690027,6356,08/30,AMEX,CREDIT,2025-12-14,04:30:29,2025-12-14T04:30:29.684002,17170.16,EUR,15325.15,,0.0,REFUND,20000.0,CITI999331,,7011.0,,Kolkata,Uttarakhand,USA,927159.0,,TRM51491,10.0,6.0,Y,A752UK,0,,2025-12-14,U,P,Y,CITI0001,453242.0,690027,VISA431446558,149.2,32.43,27.65,REF000000000093,93.0,B8134,2025-12-17,,,U,,CITI,CITI_BANK,2026-01-05T04:30:29.684002
,AUTH00000094,999999******9999,999999,9999,10/27,DISCOVER,CREDIT,2025-12-23,04:30:29,2025-12-23T04:30:29.684002,21100.1,INR,,,9.0,PURCHASE,10000.0,CITI262186,Bava PLC,,,Bhopal,,USA,,,,90.0,8.0,Y,,0,,2025-12-23,A,S,Y,CITI0001,453245.0,999999,VISA808104740,,18.79,,REF000000000094,94.0,B4354,2025-12-26,50.0,,N,,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000059,AUTH00000095,453245******5479,453245,5479,06/29,,PREPAID,07/05/2026,04:30:29,2026-05-07T04:30:29.684002,22097.39,INR,-335.6,,21.0,VOID,0.0,CITI907541,Dube-Sibal,6011.0,,Chennai,Gujarat,ARE,941117.0,"65/685, Kale Path",TRM88351,90.0,8.0,Y,A113OW,57,,2026-05-07,A,S,N,CITI0001,453246.0,453245,VISA825368085,,,12.12,REF000000000095,95.0,B5234,2026-05-09,97.0,,Y,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000096,AUTH00000096,453241******3525,453241,3525,09/32,DISCOVER,PREPAID,2025-12-07,04:30:29,2025-12-07T04:30:29.684002,7466.69,INR,,,20.0,,10000.0,CITI674158,Raju and Sons,,,Delhi,Haryana,GBR,,,TRM67746,81.0,1.0,Y,A635FL,0,,2025-12-07,U,U,N,CITI0001,453241.0,453241,VISA662397885,,23.11,,REF000000000096,96.0,B5415,2025-12-08,88.0,MEDIUM,,2.2,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000097,AUTH00000097,917312******1858,917312,1858,04/23,DISCOVER,CREDIT,2025-11-11,04:30:29,2025-11-11T04:30:29.684002,7634.66,INR,12563.37,,20.0,REFUND,20000.0,CITI229323,Bhalla Inc,5812.0,,Indore,Rajasthan,SGP,980485.0,,TRM72868,7.0,1.0,N,A763UQ,51,,2025-11-11,U,U,Y,CITI0001,453246.0,917312,VISA327545357,,,4.97,REF000000000097,97.0,B8977,2025-11-14,24.0,,Y,2.1,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000089,AUTH00000098,453241******6941,453241,6941,03/27,DISCOVER,DEBIT,2025-11-15,04:30:29,2025-11-15T04:30:29.684002,15313.35,,,,9.0,,90000.0,CITI742028,Nori-Tiwari,,,Jaipur,,GBR,688790.0,"869, Nagar Marg",TRM75013,10.0,2.0,N,,0,,2025-11-15,U,P,,CITI0001,453242.0,453241,VISA683176065,118.8,,11.28,000000000000,98.0,B2950,2025-11-17,,HIGH,U,1.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000099,AUTH00000099,453244******7968,453244,7968,02/30,AMEX,DEBIT,2025-11-15,04:30:29,2025-11-15T04:30:29.684002,23312.54,INR,8200.66,,1.0,,10000.0,CITI690793,,5541.0,,Nagpur,,GBR,634564.0,,TRM63671,90.0,6.0,Y,A429JE,96,,2025-11-15,,U,N,CITI0001,453242.0,453244,VISA802762739,,,,REF000000000099,99.0,,2025-11-18,,,U,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
CITI0000000100,AUTH00000100AUTH00000100,1061101,106110,1101,06/31,VISA,CREDIT,2025-11-27,04:30:29,2025-11-27T04:30:29.684002,9018.13,INR,,,21.0,PURCHASE,20000.0,CITI209015,"Prasad, Deshpande and Sule",,,Bhopal,Manipur,IND,999999.0,,TRM95109,7.0,0.0,Y,,0,,2025-11-27,R,U,Y,CITI0001,453245.0,106110,VISA499195046,125.57,,,000000000000,100.0,B7966,2025-11-26,,HIGH,U,2.0,CITI,CITI_BANK,2026-01-05T04:30:29.684002
