txn_reference_number,authorization_id,card_number,card_bin,card_last_digits,card_expiry_mmyy,card_type,card_scheme,transaction_date,transaction_time,transaction_timestamp,transaction_amount,transaction_currency,billing_amount,billing_currency,transaction_type_code,transaction_type_desc,processing_code,merchant_id,merchant_name,merchant_category_code,merchant_category_desc,merchant_city,merchant_state,merchant_country,merchant_postal_code,merchant_address,terminal_id,pos_entry_mode,pos_condition_code,card_present_flag,auth_code,response_code,response_message,auth_date,avs_result,cvv_result,cvv_provided,acquirer_id,acquirer_bin,issuer_bin,network_reference,interchange_fee,service_tax,network_fee,retrieval_reference_number,trace_number,batch_number,settlement_date,fraud_score,risk_category,3ds_authenticated,3ds_version,bank_name,data_source,record_created_at
HDFC0000002529,AUTH00002529,453213******4253,453213,4253,05/29,VISA,CREDIT,2025-12-16,23:10:57,2025-12-16T23:10:57.290952,565.45,INR,,,21,CASH_WITHDRAWAL,000000,HDFC502771,Bedi PLC,,,Jaipur,Gujarat,IND,207751,"82/016
Barad Ganj",TRM18628,05,00,N,A159EP,91,,2025-12-16,P,M,Y,HDFC0001,453213,453213,VISA454969300,77.05,30.19,12.03,REF000000002529,002529,B9641,2025-12-17,68.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.290952
HDFC0000000711,AUTH00000711,453214******8769,453214,8769,07/30,VISA,CREDIT,2026-01-12,23:10:57,2025-12-29T23:10:57.079902,2629.87,INR,,,20,CASH_WITHDRAWAL,000000,HDFC880750,"Dass, Modi and Ray",,,Hyderabad,Manipur,IND,350204,,TRM68111,81,00,N,A183YJ,05,,2025-12-29,P,M,N,HDFC0001,453212,453214,VISA575327838,64.05,,14.23,REF000000000711,000711,B9588,2025-12-30,40.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.079902
HDFC0000001837,AUTH00001837,453212******8282,453212,8282,02/30,VISA,CREDIT,2025-12-07,23:10:57,2025-12-07T23:10:57.211150,5586.87,INR,,,21,CASH_WITHDRAWAL,000000,HDFC576273,Kibe-Mani,5541,,Ahmedabad,Uttarakhand,IND,441849,"53/69
Walla Circle",TRM97205,05,00,N,A164XL,51,,2025-12-07,U,M,Y,HDFC0001,453213,453212,VISA783991634,16.87,34.08,13.55,REF000000001837,001837,B9954,2025-12-08,,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.211150
HDFC0000002971,AUTH00002971,453214******9221,453214,9221,07/26,VISA,CREDIT,2026-01-09,23:10:57,2025-12-27T23:10:57.341307,6728.88,INR,,,00,PURCHASE,000000,HDFC299555,"Sachar, Subramanian and Batra",5691,,Kolkata,Bihar,IND,,,TRM83838,81,00,N,A656KF,51,,2025-12-27,Y,U,Y,HDFC0001,453214,453214,VISA801392334,26.11,,,REF000000002971,002971,B9038,2025-12-28,56.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.341307
HDFC0000003210,AUTH00003210,453212******5134,453212,5134,09/29,VISA,CREDIT,2025-12-28,23:10:57,2025-12-28T23:10:57.373860,1447.83,INR,,,21,CASH_WITHDRAWAL,000000,HDFC511501,"Dash, Ganesan and Sheth",5999,,Ahmedabad,Kerala,IND,393162,"00, Madan Ganj",TRM58015,02,00,Y,A374MU,00,,2025-12-28,N,U,Y,HDFC0001,453212,453212,VISA203952353,62.36,27.32,10.15,REF000000003210,003210,B4219,2025-12-29,99.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.373860
HDFC0000003603,AUTH00003603,453211******3690,453211,3690,09/26,VISA,CREDIT,2025-12-12,23:10:57,2025-12-12T23:10:57.418658,9696.74,INR,,,21,PURCHASE,000000,HDFC729946,"Dave, Mishra and Varty",5912,,Bangalore,,IND,505562,"H.No. 517, Shetty Zila",TRM34184,05,00,N,A251LP,51,,2025-12-12,N,M,N,HDFC0001,453211,453211,VISA306822427,,18.0,4.66,REF000000003603,003603,B7896,2025-12-13,33.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.419035
HDFC0000002928,AUTH00002928,453213******3829,453213,3829,05/28,VISA,CREDIT,2026-01-03,23:10:57,2026-01-03T23:10:57.335843,1675.12,INR,,,01,PURCHASE,000000,HDFC947511,"Mangal, Sachdeva and Pathak",4121,,Pune,Maharashtra,IND,799618,"170
Swaminathan Circle",TRM17162,81,00,N,A300JV,05,,2026-01-03,A,P,N,HDFC0001,453212,453213,VISA104711412,48.22,42.11,11.3,REF000000002928,002928,B9764,2026-01-04,,MEDIUM,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.335843
HDFC0000002485,AUTH00002485,453211******2012,453211,2012,09/28,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.286150,4219.07,INR,,,20,CASH_WITHDRAWAL,000000,HDFC325136,"Acharya, Mand and Shenoy",5541,,Pune,Telangana,IND,619397,"68
Babu Street",TRM10104,02,00,N,A525ZV,05,,2025-12-18,U,N,N,HDFC0001,453213,453211,VISA505201024,99.19,,17.34,REF000000002485,002485,B3176,2025-12-19,11.0,MEDIUM,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.286150
HDFC0000000162,AUTH00000162,453212******4855,453212,4855,11/27,VISA,CREDIT,2025-12-12,23:10:56,2025-12-12T23:10:56.952214,283.05,INR,,,20,PURCHASE,000000,HDFC972655,Pai-Rastogi,5921,,Pune,Chhattisgarh,IND,,,TRM58887,81,00,N,A588GU,00,,2025-12-12,A,P,Y,HDFC0001,453214,453212,VISA463977316,82.48,30.45,13.3,REF000000000162,000162,B9737,2025-12-13,29.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.952214
HDFC0000001141,AUTH00001141,453214******0029,453214,0029,05/26,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.127092,3654.75,INR,,,00,CASH_WITHDRAWAL,000000,HDFC989283,Kata and Sons,4121,,Pune,Jharkhand,IND,575091,,TRM36786,02,00,Y,A845XH,00,,2025-12-09,N,U,N,HDFC0001,453214,453214,VISA638613133,89.88,41.61,6.83,REF000000001141,001141,B2140,2025-12-10,,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.127092
HDFC0000003184,AUTH00003184,453212******0691,453212,0691,07/30,VISA,CREDIT,2025-12-06,23:10:57,2025-12-06T23:10:57.368331,4040.4,INR,,,21,CASH_WITHDRAWAL,000000,HDFC125729,"Handa, Gour and Bhatt",5812,,Hyderabad,,IND,140535,,TRM24648,05,00,N,A499KE,00,,2025-12-06,U,N,N,HDFC0001,453212,453212,VISA415413482,,46.87,10.4,REF000000003184,003184,B6281,2025-12-07,,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.368331
HDFC0000003001,AUTH00003001,453213******7881,453213,7881,03/29,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.344828,219.58,INR,,,01,REFUND,000000,HDFC662166,"Yohannan, Datta and Dara",5661,,Hyderabad,Odisha,IND,281312,,TRM48037,90,00,Y,A386IK,91,,2025-12-17,U,U,Y,HDFC0001,453211,453213,VISA449658421,64.23,,,REF000000003001,003001,B4575,2025-12-18,47.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.344828
HDFC0000002810,AUTH00002810,453214******7946,453214,7946,06/28,VISA,CREDIT,2025-12-16,23:10:57,2025-12-16T23:10:57.322329,2299.65,INR,,,20,CASH_WITHDRAWAL,000000,HDFC510473,Vaidya-Nagy,5921,,Jaipur,Punjab,IND,205608,,TRM13220,81,00,N,A321PW,91,,2025-12-16,U,U,N,HDFC0001,453213,453214,VISA595245082,86.22,13.96,7.03,REF000000002810,002810,B5597,2025-12-17,13.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.322329
HDFC0000003821,AUTH00003821,453213******4547,453213,4547,05/30,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.446262,-3019.87,INR,,,01,PURCHASE,000000,HDFC475403,Parsa-Sachdeva,4121,,Delhi,Andhra Pradesh,IND,902139,,TRM63525,81,00,N,A730LG,05,,2025-12-17,N,N,Y,HDFC0001,453212,453213,VISA339682809,88.4,17.48,9.23,REF000000003821,003821,B3144,2025-12-18,7.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.449136
HDFC0000003564,AUTH00003564,453214******7332,453214,7332,08/29,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.414218,920.35,INR,,,21,CASH_WITHDRAWAL,000000,HDFC495533,Chakraborty-Ranganathan,5651,,Lucknow,Himachal Pradesh,IND,480123,"H.No. 526
Kothari Path",TRM75584,05,00,N,A222RY,00,,2025-12-14,A,P,N,HDFC0001,453212,453214,VISA975158293,,48.88,,REF000000003564,003564,B3688,2025-12-15,35.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.414218
HDFC0000003608,AUTH00003608,453212******6464,453212,6464,08/30,VISA,CREDIT,2025-12-29,23:10:57,2025-12-29T23:10:57.419543,-850.61,INR,,,20,CASH_WITHDRAWAL,000000,HDFC693267,Banik Group,5814,,Bangalore,Uttarakhand,IND,905539,"66
Tank",TRM18740,90,00,N,A472YV,05,,2025-12-29,A,M,Y,HDFC0001,453213,453212,VISA540378368,90.41,27.03,2.82,REF000000003608,003608,B3919,2025-12-30,,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.420161
HDFC0000001398,AUTH00001398,453213******8976,453213,8976,06/30,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.160188,3879.84,INR,,,00,CASH_WITHDRAWAL,000000,HDFC157663,Wason-Saha,5691,,Kolkata,Andhra Pradesh,IND,515251,"07/93
Mani Circle",TRM94189,05,00,Y,A136JU,91,,2025-12-26,N,P,N,HDFC0001,453213,453213,VISA308112869,47.74,38.85,2.23,REF000000001398,001398,B9436,2025-12-27,65.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.160188
HDFC0000003486,AUTH00003486,453213******6334,453213,6334,03/26,VISA,CREDIT,2025-12-22,23:10:57,2025-12-22T23:10:57.403601,9115.52,INR,,,00,PURCHASE,000000,HDFC324883,"Vaidya, Purohit and Shere",5942,,Bangalore,Telangana,IND,812639,"62
Singh Ganj",TRM16535,81,00,Y,A038WP,91,,2025-12-22,A,P,N,HDFC0001,453214,453213,VISA230941624,53.56,,13.23,REF000000003486,003486,B4656,2025-12-23,,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.403601
HDFC0000003317,AUTH00003317,453213******8053,453213,8053,06/28,VISA,CREDIT,2025-12-14,23:10:57,2025-12-14T23:10:57.386456,8986.6,INR,,,01,CASH_WITHDRAWAL,000000,HDFC365462,Mahajan Inc,5812,,Bangalore,Jharkhand,IND,883790,"43, Goyal Nagar",TRM12511,90,00,Y,A970IE,05,,2025-12-14,P,N,Y,HDFC0001,453211,453213,VISA716803202,,41.05,,REF000000003317,003317,B8120,2025-12-15,77.0,HIGH,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.386456
HDFC0000001719,AUTH00001719,453212******9400,453212,9400,10/28,VISA,CREDIT,2025-12-16,23:10:57,2025-12-16T23:10:57.195495,8342.96,INR,,,21,PURCHASE,000000,HDFC654231,Lad and Sons,5541,,Lucknow,Uttarakhand,IND,659661,,TRM75123,90,00,N,,51,,2025-12-16,P,P,Y,HDFC0001,453214,453212,VISA213123940,49.7,,,REF000000001719,001719,B4520,2025-12-17,8.0,,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.195495
HDFC0000000208,AUTH00000208,453211******1315,453211,1315,01/30,VISA,CREDIT,2025-12-13,23:10:56,2025-12-13T23:10:56.958397,8319.13,INR,,,21,PURCHASE,000000,HDFC902598,"Shah, Prakash and Bhasin",5921,,Bangalore,Punjab,IND,414056,"70/088
Arora Marg",TRM54215,90,00,Y,A084IS,05,,2025-12-13,Y,M,Y,HDFC0001,453212,453211,VISA111668973,48.13,25.44,6.64,REF000000000208,000208,B9222,2025-12-14,29.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.958397
HDFC0000002403,AUTH00002403,453213******2800,453213,2800,02/28,VISA,CREDIT,2025-12-20,23:10:57,2025-12-20T23:10:57.273933,7258.87,INR,,,00,CASH_WITHDRAWAL,000000,HDFC320687,Deep Ltd,5691,,Chennai,Madhya Pradesh,IND,410466,"78/90, Mukherjee Ganj",TRM72018,81,00,N,A502MU,00,,2025-12-20,U,N,N,HDFC0001,453214,453213,VISA479970194,15.66,,18.38,REF000000002403,002403,B3342,2025-12-21,21.0,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.273933
HDFC0000002504,AUTH00002504,453214******7935,453214,7935,07/28,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.288423,1031.19,INR,,,01,REFUND,000000,HDFC605837,Mohanty-Butala,5921,,Lucknow,Punjab,IND,451446,"H.No. 616, Chander Marg",TRM48173,90,00,Y,A008OI,51,,2025-12-21,P,U,Y,HDFC0001,453213,453214,VISA566227557,58.2,5.95,16.21,REF000000002504,002504,B7460,2025-12-22,31.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.288423
HDFC0000003643,AUTH00003643,453214******9779,453214,9779,11/29,VISA,CREDIT,2025-12-12,23:10:57,2025-12-12T23:10:57.424029,6616.92,INR,,,20,CASH_WITHDRAWAL,000000,HDFC866735,Bali-Naidu,7011,,Delhi,Telangana,IND,,"34/42, Rege Road",TRM19507,81,00,Y,A271IM,51,,2025-12-12,Y,M,Y,HDFC0001,453212,453214,VISA573413320,46.5,41.27,,REF000000003643,003643,B6231,2025-12-13,79.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.424029
HDFC0000001221,AUTH00001221,453213******7296,453213,7296,08/27,VISA,CREDIT,2025-12-16,23:10:57,2025-12-16T23:10:57.138841,1358.84,INR,,,01,REFUND,000000,HDFC221776,"Bhakta, Wable and Barman",4121,,Ahmedabad,Gujarat,IND,530172,"H.No. 99, Ghose Circle",TRM41566,02,00,N,A508BD,51,,2025-12-16,P,N,N,HDFC0001,453213,453213,VISA150248937,61.26,35.97,14.95,REF000000001221,001221,B6278,2025-12-17,76.0,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.138841
HDFC0000002456,AUTH00002456,453213******6759,453213,6759,05/27,VISA,CREDIT,2026-01-12,23:10:57,2025-12-05T23:10:57.282190,97.67,INR,,,00,CASH_WITHDRAWAL,000000,HDFC815730,Dash-Virk,4121,,Hyderabad,Gujarat,IND,199586,,TRM98155,90,00,N,A009ZL,05,,2025-12-05,Y,N,N,HDFC0001,453213,453213,VISA710645394,41.12,8.82,,REF000000002456,002456,B3861,2025-12-06,76.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.282190
HDFC0000000730,AUTH00000730,453213******5716,453213,5716,02/27,VISA,CREDIT,2026-01-04,23:10:57,2026-01-04T23:10:57.083152,878.13,INR,,,00,CASH_WITHDRAWAL,000000,HDFC575676,Sangha-Chaudhuri,5942,,Chennai,Karnataka,IND,482704,"85, Hans",TRM34592,02,00,Y,,51,,2026-01-04,P,P,N,HDFC0001,453211,453213,VISA549472007,83.59,31.18,,REF000000000730,000730,B2773,2026-01-05,29.0,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.083807
HDFC0000001933,AUTH00001933,453214******6507,453214,6507,05/27,VISA,CREDIT,2025-12-10,23:10:57,2025-12-10T23:10:57.221147,9772.34,INR,,,20,REFUND,000000,HDFC404843,Goel-Dhawan,5921,,Delhi,Manipur,IND,945437,"460
Chakrabarti Zila",TRM63397,02,00,Y,,51,,2025-12-10,U,N,Y,HDFC0001,453212,453214,VISA839786243,13.98,11.61,14.98,REF000000001933,001933,B8866,2025-12-11,23.0,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.221147
HDFC0000000103,AUTH00000103,453214******1953,453214,1953,11/26,VISA,CREDIT,2026-01-03,23:10:56,2026-01-03T23:10:56.941196,644.76,INR,,,01,REFUND,000000,HDFC662407,"Sani, Chaudhary and Contractor",5541,,Ahmedabad,West Bengal,IND,926867,"73, Nori Marg",TRM55523,90,00,Y,,91,,2026-01-03,P,N,N,HDFC0001,453211,453214,VISA621089199,60.31,27.05,11.79,REF000000000103,000103,B6303,2026-01-04,35.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.941196
HDFC0000001625,AUTH00001625,453212******5579,453212,5579,10/28,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.185865,7249.78,INR,,,00,REFUND,000000,HDFC817607,"Bava, Shenoy and Palla",5661,,Pune,Uttarakhand,IND,196636,,TRM31529,81,00,Y,A254GL,05,,2025-12-17,U,N,N,HDFC0001,453212,453212,VISA716770010,58.27,14.04,13.55,REF000000001625,001625,B8650,2025-12-18,98.0,,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.185865
HDFC0000000490,AUTH00000490,453211******5302,453211,5302,08/30,VISA,CREDIT,2025-12-09,23:10:57,2025-12-09T23:10:57.040704,4114.49,INR,,,00,REFUND,000000,HDFC551530,Comar Ltd,5311,,Bangalore,Karnataka,IND,868123,"99
Gill Nagar",TRM48060,05,00,N,A355RE,51,,2025-12-09,A,P,Y,HDFC0001,453212,453211,VISA441436663,16.53,,7.68,REF000000000490,000490,B7630,2025-12-10,,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.040704
HDFC0000002710,AUTH00002710,453211******4700,453211,4700,01/28,VISA,CREDIT,2026-01-01,23:10:57,2026-01-01T23:10:57.310002,8097.71,INR,,,21,REFUND,000000,HDFC291476,"Bhakta, Narayan and Bajwa",7011,,Kolkata,Punjab,IND,294770,"00, Buch Nagar",TRM74891,90,00,N,A101UB,05,,2026-01-01,U,M,Y,HDFC0001,453214,453211,VISA243646789,62.44,38.68,3.88,REF000000002710,002710,B7956,2026-01-02,28.0,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.310002
HDFC0000002426,AUTH00002426,453213******7807,453213,7807,05/30,VISA,CREDIT,2025-12-22,23:10:57,2025-12-22T23:10:57.277995,8853.17,INR,,,00,REFUND,000000,HDFC152322,Rout-Nayak,5661,,Pune,Maharashtra,IND,535891,,TRM89025,90,00,N,A581JN,51,,2025-12-22,P,P,N,HDFC0001,453212,453213,VISA549991921,86.53,7.23,2.15,REF000000002426,002426,B8824,2025-12-23,10.0,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.277995
HDFC0000000821,AUTH00000821,453211******2684,453211,2684,02/30,VISA,CREDIT,2025-12-29,23:10:57,2025-12-29T23:10:57.093938,9909.23,INR,,,01,PURCHASE,000000,HDFC935217,Kunda Inc,5541,,Lucknow,Assam,IND,,"45/82, Acharya Marg",TRM33029,02,00,Y,A340HY,00,,2025-12-29,A,N,N,HDFC0001,453212,453211,VISA835731238,88.08,,6.94,REF000000000821,000821,B7030,2025-12-30,,HIGH,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.093938
HDFC0000001584,AUTH00001584,453213******4904,453213,4904,07/28,VISA,CREDIT,2025-12-24,23:10:57,2025-12-24T23:10:57.180054,3045.8,INR,,,21,REFUND,000000,HDFC878941,Mishra Ltd,5942,,Bangalore,Uttarakhand,IND,626164,"98
Kapur Chowk",TRM66039,90,00,Y,A137LC,00,,2025-12-24,U,U,Y,HDFC0001,453211,453213,VISA570634059,79.57,41.44,,REF000000001584,001584,B2497,2025-12-25,19.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.180054
HDFC0000002924,AUTH00002924,453214******6221,453214,6221,05/28,VISA,CREDIT,2025-12-26,23:10:57,2025-12-26T23:10:57.335843,6642.1,INR,,,20,REFUND,000000,HDFC676141,"Viswanathan, Ravel and Bansal",5942,,Lucknow,Madhya Pradesh,IND,195906,"476
Chander Chowk",TRM19768,02,00,Y,A499RI,91,,2025-12-26,P,N,N,HDFC0001,453214,453214,VISA116352639,22.07,32.83,13.67,REF000000002924,002924,B2918,2025-12-27,,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.335843
HDFC0000001065,AUTH00001065,453212******9034,453212,9034,12/28,VISA,CREDIT,2025-12-23,23:10:57,2025-12-23T23:10:57.119747,5636.46,INR,,,00,REFUND,000000,HDFC244575,Krishna-Dara,5732,,Mumbai,Nagaland,IND,525289,"52/057
Samra Path",TRM43381,81,00,Y,A398MY,05,,2025-12-23,P,M,N,HDFC0001,453214,453212,VISA893803713,98.27,37.32,18.84,REF000000001065,001065,B1695,2025-12-24,90.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.119747
HDFC0000000071,AUTH00000071,453214******6085,453214,6085,10/30,VISA,CREDIT,2025-12-09,23:10:56,2025-12-09T23:10:56.938172,8014.48,INR,,,01,PURCHASE,000000,HDFC893969,Chand and Sons,5541,,Chennai,Sikkim,IND,543940,,TRM99538,90,00,Y,A990WR,05,,2025-12-09,U,P,N,HDFC0001,453211,453214,VISA193445007,45.76,17.43,17.72,REF000000000071,000071,B9561,2025-12-10,14.0,LOW,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.938172
HDFC0000003358,AUTH00003358,453213******8750,453213,8750,07/27,VISA,CREDIT,2025-12-29,23:10:57,2025-12-29T23:10:57.390993,3934.24,INR,,,21,REFUND,000000,HDFC535128,Shukla-Baria,5942,,Chennai,Chhattisgarh,IND,703768,,TRM71572,02,00,Y,A238AQ,51,,2025-12-29,N,M,Y,HDFC0001,453212,453213,VISA648026941,10.37,17.39,17.69,REF000000003358,003358,B1956,2025-12-30,30.0,MEDIUM,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.390993
HDFC0000000200,AUTH00000200,453212******3924,453212,3924,04/26,VISA,CREDIT,2026-01-01,23:10:56,2026-01-01T23:10:56.958397,1366.34,INR,,,00,CASH_WITHDRAWAL,000000,HDFC301512,Brar-Sengupta,5912,,Mumbai,West Bengal,IND,,,TRM63385,81,00,Y,A518UM,91,,2026-01-01,A,M,N,HDFC0001,453211,453212,VISA426728893,,47.43,6.45,REF000000000200,000200,B1779,2026-01-02,,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.958397
HDFC0000003672,AUTH00003672,453211******9563,453211,9563,11/30,VISA,CREDIT,2025-12-18,23:10:57,2025-12-18T23:10:57.427036,9091.86,INR,,,20,CASH_WITHDRAWAL,000000,HDFC536986,"Badami, Mahajan and Sahni",,,Bangalore,,IND,257549,,TRM26919,02,00,N,A725GT,05,,2025-12-18,U,U,N,HDFC0001,453212,453211,VISA545647257,68.12,,16.47,REF000000003672,003672,B3144,2025-12-19,,HIGH,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.427036
HDFC0000003095,AUTH00003095,453214******8241,453214,8241,09/29,VISA,CREDIT,2025-12-21,23:10:57,2025-12-21T23:10:57.357187,7607.76,INR,,,00,CASH_WITHDRAWAL,000000,HDFC704155,Lall and Sons,5921,,Bangalore,Goa,IND,596912,,TRM87904,81,00,Y,A298EB,91,,2025-12-21,A,P,Y,HDFC0001,453211,453214,VISA877094177,46.01,39.33,5.19,REF000000003095,003095,B5038,2025-12-22,,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.358697
HDFC0000002252,AUTH00002252,453214******3482,453214,3482,04/30,VISA,CREDIT,2025-12-07,23:10:57,2025-12-07T23:10:57.259976,7485.57,INR,,,20,REFUND,000000,HDFC970163,Radhakrishnan PLC,5732,,Mumbai,Rajasthan,IND,,,TRM83302,81,00,N,A624CY,51,,2025-12-07,N,M,Y,HDFC0001,453214,453214,VISA926685840,99.05,40.77,,REF000000002252,002252,B9890,2025-12-08,,,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.259976
HDFC0000003283,AUTH00003283,453211******5508,453211,5508,01/29,VISA,CREDIT,2026-01-04,23:10:57,2026-01-04T23:10:57.383179,1112.78,INR,,,21,REFUND,000000,HDFC771328,Jani PLC,5812,,Bangalore,Tamil Nadu,IND,,,TRM43121,90,00,Y,A958BQ,00,,2026-01-04,U,U,Y,HDFC0001,453212,453211,VISA412063751,78.48,35.28,8.77,REF000000003283,003283,B6064,2026-01-05,21.0,MEDIUM,Y,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.383179
HDFC0000002225,AUTH00002225,453211******0630,453211,0630,09/29,VISA,CREDIT,2025-12-17,23:10:57,2025-12-17T23:10:57.255913,9454.95,INR,,,21,PURCHASE,000000,HDFC490924,Som and Sons,5311,,Mumbai,Madhya Pradesh,IND,595977,,TRM21253,05,00,Y,A072XX,00,,2025-12-17,Y,M,Y,HDFC0001,453214,453211,VISA872160835,78.93,23.26,12.48,REF000000002225,002225,B4661,2025-12-18,83.0,LOW,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.255913
HDFC0000002405,AUTH00002405,453213******5584,453213,5584,10/30,VISA,CREDIT,2026-01-02,23:10:57,2026-01-02T23:10:57.273933,7525.25,INR,,,20,CASH_WITHDRAWAL,000000,HDFC153714,"Dhingra, Khatri and Samra",5814,,Bangalore,Nagaland,IND,974987,"H.No. 138, Sekhon Street",TRM44561,05,00,N,A210WU,51,,2026-01-02,N,U,Y,HDFC0001,453212,453213,VISA569450438,14.4,,2.01,REF000000002405,002405,B3050,2026-01-03,30.0,,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.273933
HDFC0000000379,AUTH00000379,453212******5022,453212,5022,06/28,VISA,CREDIT,2025-12-25,23:10:57,2025-12-25T23:10:57.018571,7517.24,INR,,,21,PURCHASE,000000,HDFC374918,Batra-Baral,,,Delhi,Rajasthan,IND,302635,"H.No. 844
Ghosh",TRM45861,05,00,N,A665LP,00,,2025-12-25,A,U,Y,HDFC0001,453212,453212,VISA851828237,58.44,33.37,19.22,REF000000000379,000379,B1046,2025-12-26,59.0,LOW,Y,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.018571
HDFC0000000108,AUTH00000108,453212******8980,453212,8980,04/27,VISA,CREDIT,2025-12-13,23:10:56,2025-12-13T23:10:56.943320,762.86,INR,,,21,CASH_WITHDRAWAL,000000,HDFC817999,Chawla-Tripathi,5812,,Delhi,Gujarat,IND,465227,,TRM55157,05,00,N,A273GW,51,,2025-12-13,U,U,Y,HDFC0001,453214,453212,VISA148186901,31.01,12.02,3.54,REF000000000108,000108,B1893,2025-12-14,,LOW,N,1.0,HDFC,HDFC_BANK,2026-01-04T23:10:56.943320
HDFC0000003716,AUTH00003716,290359******4183,290359,4183,03/26,VISA,CREDIT,2026-01-12,23:10:57,2025-12-16T23:10:57.429923,-6171.64,INR,,,21,CASH_WITHDRAWAL,000000,HDFC493992,Chandra-Master,5814,,Ahmedabad,Arunachal Pradesh,IND,959761,"101, Chada Chowk",TRM81692,02,00,N,A719YL,05,,2025-12-16,A,U,N,HDFC0001,453212,290359,VISA229927805,51.37,33.61,9.41,REF000000003716,003716,B8418,2025-12-17,79.0,HIGH,N,2.0,HDFC,HDFC_BANK,2026-01-04T23:10:57.429923
